sku,product_name,category,unit_cost_usd,lead_time_days,supplier_risk,stock_on_hand,reorder_point,active,duplicate_marker
XRX-SKU-02919,Xerox B315,spare_part,5797.48,7,0.351,150,19,True,
XRX-SKU-02920,Xerox B315,service,9291.41,3,0.225,166,163,True,
XRX-SKU-02921,Transfer Belt 001R00613,device,13529.18,12,0.405,851,164,True,
XRX-SKU-02922,Transfer Belt 001R00613,spare_part,4908.81,1,0.86,659,218,True,
XRX-SKU-02923,Xerox VersaLink B625,spare_part,15218.85,26,0.489,212,215,True,
XRX-SKU-02924,Xerox C410,spare_part,12896.6,21,0.331,429,16,True,
XRX-SKU-02925,Xerox AltaLink C8155,software,8181.22,10,0.427,60,193,True,
XRX-SKU-02926,Xerox B315,spare_part,12081.53,15,0.603,789,187,True,
XRX-SKU-02927,Xerox AltaLink C8155,spare_part,12233.9,6,0.262,401,214,True,
XRX-SKU-02928,Fuser 115R00138,toner,13053.45,25,0.948,762,182,True,
XRX-SKU-02929,Toner 006R04399,software,8676.78,59,0.552,556,79,True,
XRX-SKU-02930,Xerox PrimeLink C9070,service,5663.3,13,0.317,505,211,True,
XRX-SKU-02931,Fuser 115R00138,service,11350.3,16,0.149,267,226,False,
XRX-SKU-02932,Toner 006R04399,device,3851.76,21,0.258,312,194,True,
XRX-SKU-02933,Toner 006R04399,spare_part,7979.59,49,0.374,309,234,True,
XRX-SKU-02934,Xerox VersaLink B625,service,16698.85,54,0.436,569,97,True,
XRX-SKU-02935,Xerox PrimeLink C9070,software,2622.26,42,0.486,389,221,True,
XRX-SKU-02936,Toner 006R04399,toner,16749.79,53,0.344,771,255,True,
XRX-SKU-02937,Fuser 115R00138,service,8622.14,6,0.869,544,108,True,
XRX-SKU-02938,Xerox VersaLink B625,device,2764.9,49,0.287,463,77,True,
XRX-SKU-02939,Fuser 115R00138,toner,6854.55,17,0.045,318,76,True,
XRX-SKU-02940,Xerox AltaLink C8155,spare_part,568.77,45,0.802,462,103,True,
XRX-SKU-02941,Xerox C410,software,3755.07,22,0.751,183,244,True,
XRX-SKU-02942,Xerox PrimeLink C9070,toner,14495.81,7,0.983,681,58,True,
XRX-SKU-02943,Xerox PrimeLink C9070,service,4924.14,56,0.217,608,175,True,
XRX-SKU-02944,Xerox AltaLink C8155,toner,7818.55,51,0.47,569,241,True,
XRX-SKU-02945,Xerox AltaLink C8155,spare_part,11845.28,12,0.746,651,187,True,
XRX-SKU-02946,Xerox PrimeLink C9070,software,13970.04,39,0.166,324,231,True,
XRX-SKU-02947,Xerox C410,device,15428.3,6,0.345,641,243,True,
XRX-SKU-02948,Fuser 115R00138,device,14275.3,37,0.467,110,207,True,
XRX-SKU-02949,Xerox VersaLink B625,spare_part,18767.98,34,0.364,886,167,True,
XRX-SKU-02950,Toner 006R04399,service,12433.99,33,0.39,811,168,True,
XRX-SKU-02951,Transfer Belt 001R00613,device,524.24,36,0.346,691,38,True,
XRX-SKU-02952,Xerox PrimeLink C9070,service,12923.32,48,0.1,438,84,True,
XRX-SKU-02953,Fuser 115R00138,service,8275.7,33,0.784,276,131,True,
XRX-SKU-02954,Xerox AltaLink C8155,software,5781.38,2,0.292,756,208,True,
XRX-SKU-02955,Xerox VersaLink B625,service,7428.8,38,0.109,187,233,True,
XRX-SKU-02956,Xerox VersaLink B625,spare_part,12642.74,14,0.352,545,118,True,
XRX-SKU-02957,Xerox VersaLink B625,toner,810.49,51,0.077,413,24,True,
XRX-SKU-02958,Fuser 115R00138,spare_part,3145.31,17,0.926,610,42,True,
XRX-SKU-02959,Xerox AltaLink C8155,toner,18642.52,43,0.091,663,72,True,
XRX-SKU-02960,Fuser 115R00138,service,17426.41,49,0.439,524,49,True,
XRX-SKU-02961,Toner 006R04399,toner,7787.63,60,0.688,431,212,True,
XRX-SKU-02962,Xerox AltaLink C8155,toner,14893.89,22,0.843,557,44,True,
XRX-SKU-02963,Toner 006R04399,spare_part,14569.08,36,0.122,664,247,True,
XRX-SKU-02964,Transfer Belt 001R00613,software,11310.56,9,0.52,335,110,True,
XRX-SKU-02965,Xerox AltaLink C8155,service,13562.39,12,0.056,28,104,True,
XRX-SKU-02966,Toner 006R04399,device,14228.66,21,0.892,786,148,True,
XRX-SKU-02967,Toner 006R04399,spare_part,6497.84,21,0.38,810,244,True,
XRX-SKU-02968,Xerox C410,service,772.26,42,0.404,607,84,True,
XRX-SKU-02969,Xerox C410,software,8167.29,59,0.094,19,97,True,
XRX-SKU-02970,Xerox C410,toner,6122.75,26,0.421,255,13,True,
XRX-SKU-02971,Xerox PrimeLink C9070,software,13584.8,11,0.545,509,75,True,
XRX-SKU-02972,Xerox B315,spare_part,3818.49,8,0.831,461,111,True,
XRX-SKU-02973,Xerox B315,software,16356.65,51,0.355,611,212,True,
XRX-SKU-02974,Xerox AltaLink C8155,software,8148.84,6,0.631,459,171,True,
XRX-SKU-02975,Transfer Belt 001R00613,service,11200.68,25,0.921,326,199,True,
XRX-SKU-02976,Xerox B315,service,16122.86,21,0.973,665,101,True,
XRX-SKU-02977,Xerox PrimeLink C9070,service,7524.14,36,0.558,842,66,True,
XRX-SKU-02978,Xerox VersaLink B625,service,7007.53,58,0.157,763,108,True,
XRX-SKU-02979,Xerox AltaLink C8155,toner,628.67,29,0.085,651,254,True,
XRX-SKU-02980,Transfer Belt 001R00613,service,4857.57,52,0.914,665,44,True,
XRX-SKU-02981,Transfer Belt 001R00613,service,4053.52,60,0.481,683,226,True,
XRX-SKU-02982,Xerox AltaLink C8155,software,10557.96,56,0.72,366,35,True,
XRX-SKU-02983,Xerox PrimeLink C9070,toner,13406.5,53,0.872,198,254,True,
XRX-SKU-02984,Toner 006R04399,device,15766.17,28,0.644,397,119,True,
XRX-SKU-02985,Xerox PrimeLink C9070,device,13015.48,31,0.328,477,260,True,
XRX-SKU-02986,Xerox PrimeLink C9070,spare_part,8970.26,44,0.665,325,61,True,
XRX-SKU-02987,Fuser 115R00138,service,17692.94,39,0.901,838,220,True,
XRX-SKU-02988,Transfer Belt 001R00613,toner,10928.7,59,0.705,606,192,True,
XRX-SKU-02989,Xerox PrimeLink C9070,service,13330.13,25,0.099,842,130,False,
XRX-SKU-02990,Fuser 115R00138,software,7873.96,59,0.482,530,192,True,
XRX-SKU-02991,Xerox VersaLink B625,service,18540.07,25,0.007,526,165,True,
XRX-SKU-02992,Xerox PrimeLink C9070,spare_part,9960.0,10,0.005,332,212,True,
XRX-SKU-02993,Toner 006R04399,service,13518.94,53,0.698,62,146,True,
XRX-SKU-02994,Xerox B315,spare_part,8108.33,54,0.911,296,29,True,
XRX-SKU-02995,Transfer Belt 001R00613,spare_part,5221.39,29,0.003,276,140,True,
XRX-SKU-02996,Xerox PrimeLink C9070,device,5842.16,26,0.629,242,196,True,
XRX-SKU-02997,Xerox B315,service,3655.95,48,0.726,434,103,True,
XRX-SKU-02998,Xerox PrimeLink C9070,software,17967.43,48,0.641,432,107,True,
XRX-SKU-02999,Fuser 115R00138,spare_part,6716.89,32,0.582,548,58,True,
XRX-SKU-03000,Fuser 115R00138,service,14633.84,35,0.517,470,187,True,
XRX-SKU-03001,Xerox VersaLink B625,spare_part,8649.11,31,0.738,197,163,True,
XRX-SKU-03002,Fuser 115R00138,software,1915.73,17,0.154,268,138,True,
XRX-SKU-03003,Xerox AltaLink C8155,service,6207.01,19,0.127,717,116,True,
XRX-SKU-03004,Transfer Belt 001R00613,software,8621.62,25,0.828,842,83,True,
XRX-SKU-03005,Xerox C410,spare_part,601.44,20,0.419,723,67,True,
XRX-SKU-03006,Fuser 115R00138,spare_part,2107.38,33,0.526,106,165,True,
XRX-SKU-03007,Toner 006R04399,service,5790.37,31,0.694,844,165,True,
XRX-SKU-03008,Xerox PrimeLink C9070,spare_part,10246.88,58,0.161,712,157,True,
XRX-SKU-03009,Xerox AltaLink C8155,device,7724.98,1,0.871,448,49,True,
XRX-SKU-03010,Xerox PrimeLink C9070,toner,17754.39,12,0.291,832,172,True,
XRX-SKU-03011,Transfer Belt 001R00613,device,1101.78,41,0.893,890,25,True,
XRX-SKU-03012,Xerox B315,service,845.76,27,0.622,520,24,True,
XRX-SKU-03013,Xerox PrimeLink C9070,spare_part,3409.27,45,0.768,644,72,True,
XRX-SKU-03014,Xerox PrimeLink C9070,service,6527.91,48,0.934,462,136,True,
XRX-SKU-03015,Xerox VersaLink B625,spare_part,11894.53,20,0.715,184,48,True,
XRX-SKU-03016,Xerox PrimeLink C9070,spare_part,17127.79,9,0.275,679,205,True,
XRX-SKU-03017,Toner 006R04399,service,18237.24,51,0.437,477,238,True,
XRX-SKU-03018,Xerox VersaLink B625,device,17045.52,35,0.695,242,121,True,
XRX-SKU-03019,Xerox C410,spare_part,7725.59,3,0.228,405,168,True,
XRX-SKU-03020,Transfer Belt 001R00613,spare_part,8653.66,17,0.132,52,190,True,
XRX-SKU-03021,Transfer Belt 001R00613,toner,13386.43,40,0.875,752,175,True,
XRX-SKU-03022,Xerox C410,toner,18576.1,26,0.669,812,219,True,
XRX-SKU-03023,Xerox VersaLink B625,service,11090.35,26,0.476,211,74,True,
XRX-SKU-03024,Toner 006R04399,spare_part,3581.55,1,0.712,51,129,True,
XRX-SKU-03025,Xerox PrimeLink C9070,toner,14346.73,8,0.652,575,115,True,
XRX-SKU-03026,Fuser 115R00138,service,9748.28,5,0.573,497,45,True,
XRX-SKU-03027,Toner 006R04399,service,9675.52,40,0.187,824,241,True,
XRX-SKU-03028,Xerox C410,spare_part,15999.24,15,0.432,644,231,True,
XRX-SKU-03029,Transfer Belt 001R00613,toner,3643.36,35,0.112,86,228,True,
XRX-SKU-03030,Xerox B315,toner,1041.15,21,0.307,556,196,True,
XRX-SKU-03031,Transfer Belt 001R00613,toner,13915.66,46,0.628,163,216,True,
XRX-SKU-03032,Fuser 115R00138,software,8731.43,16,0.102,805,248,True,
XRX-SKU-03033,Xerox AltaLink C8155,service,4224.75,37,0.267,694,180,True,
XRX-SKU-03034,Fuser 115R00138,software,18423.58,5,0.353,286,258,True,
XRX-SKU-03035,Xerox PrimeLink C9070,toner,10458.71,6,0.179,205,176,True,
XRX-SKU-03036,Xerox AltaLink C8155,service,3327.04,35,0.511,641,234,True,
XRX-SKU-03037,Xerox PrimeLink C9070,service,3952.37,36,0.782,508,245,True,
XRX-SKU-03038,Xerox VersaLink B625,service,16977.39,45,0.296,98,31,True,
XRX-SKU-03039,Toner 006R04399,toner,9062.5,49,0.829,582,255,True,
XRX-SKU-03040,Xerox AltaLink C8155,spare_part,13523.3,9,0.547,650,61,True,
XRX-SKU-03041,Xerox AltaLink C8155,spare_part,799.74,39,0.532,59,113,True,
XRX-SKU-03042,Xerox C410,spare_part,9000.03,31,0.618,513,69,True,
XRX-SKU-03043,Xerox VersaLink B625,service,9781.65,59,0.39,769,40,True,
XRX-SKU-03044,Transfer Belt 001R00613,service,3054.35,60,0.883,400,142,True,
XRX-SKU-03045,Toner 006R04399,spare_part,8687.98,53,0.612,533,191,True,
XRX-SKU-03046,Xerox AltaLink C8155,service,16097.95,30,0.006,38,239,True,
XRX-SKU-03047,Xerox C410,service,3394.35,19,0.385,874,79,False,
XRX-SKU-03048,Xerox VersaLink B625,device,2863.84,42,0.609,378,194,True,
XRX-SKU-03049,Xerox C410,toner,15747.78,1,0.763,86,231,True,
XRX-SKU-03050,Fuser 115R00138,device,960.42,45,0.281,881,177,True,
XRX-SKU-03051,Transfer Belt 001R00613,device,11770.45,36,0.845,375,200,True,
XRX-SKU-03052,Xerox B315,device,12270.62,1,0.793,478,201,True,
XRX-SKU-03053,Xerox C410,spare_part,9983.9,19,0.674,404,88,True,
XRX-SKU-03054,Fuser 115R00138,device,10529.1,37,0.13,92,113,True,
XRX-SKU-03055,Toner 006R04399,service,103.62,22,0.237,122,233,True,
XRX-SKU-03056,Xerox PrimeLink C9070,service,14841.34,42,0.496,261,12,True,
XRX-SKU-03057,Transfer Belt 001R00613,software,11263.1,5,0.427,712,163,True,
XRX-SKU-03058,Xerox PrimeLink C9070,software,18484.72,3,0.933,755,162,True,
XRX-SKU-03059,Xerox C410,toner,14620.71,9,0.052,297,154,True,
XRX-SKU-03060,Xerox PrimeLink C9070,device,2015.4,46,0.056,709,31,True,
XRX-SKU-03061,Toner 006R04399,spare_part,1240.11,10,0.84,538,16,False,
XRX-SKU-03062,Transfer Belt 001R00613,service,13505.0,9,0.329,406,185,True,
XRX-SKU-03063,Xerox AltaLink C8155,software,15228.6,53,0.355,359,146,False,
XRX-SKU-03064,Xerox C410,service,8262.58,12,0.453,184,39,True,
XRX-SKU-03065,Xerox C410,device,15178.52,40,0.363,7,257,True,
XRX-SKU-03066,Xerox C410,service,9097.44,32,0.252,8,195,True,
XRX-SKU-03067,Transfer Belt 001R00613,software,4424.86,39,0.085,71,21,True,
XRX-SKU-03068,Xerox AltaLink C8155,spare_part,7682.52,17,0.422,614,226,True,
XRX-SKU-03069,Toner 006R04399,spare_part,8054.42,50,0.71,432,56,True,
XRX-SKU-03070,Xerox C410,device,6511.56,6,0.953,248,125,True,
XRX-SKU-03071,Toner 006R04399,service,9190.99,35,0.746,887,246,True,
XRX-SKU-03072,Fuser 115R00138,spare_part,16187.35,20,0.517,408,35,True,
XRX-SKU-03073,Fuser 115R00138,software,7196.2,6,0.295,448,256,True,
XRX-SKU-03074,Xerox PrimeLink C9070,service,8814.46,21,0.498,486,26,True,
XRX-SKU-03075,Xerox B315,spare_part,13103.82,12,0.901,381,121,True,
XRX-SKU-03076,Xerox B315,spare_part,5213.36,23,0.854,227,255,True,
XRX-SKU-03077,Toner 006R04399,software,3801.22,19,0.692,549,115,True,
XRX-SKU-03078,Toner 006R04399,toner,10527.5,32,0.201,58,145,True,
XRX-SKU-03079,Xerox VersaLink B625,service,3689.47,26,0.831,491,69,True,
XRX-SKU-03080,Transfer Belt 001R00613,device,16879.26,26,0.946,588,127,True,
XRX-SKU-03081,Xerox VersaLink B625,spare_part,6518.69,57,0.691,48,131,True,
XRX-SKU-03082,Xerox PrimeLink C9070,device,14086.96,28,0.262,94,91,True,
XRX-SKU-03083,Xerox C410,spare_part,6876.26,60,0.159,529,247,True,
XRX-SKU-03084,Xerox B315,device,7452.19,40,0.378,9,184,True,
XRX-SKU-03085,Xerox VersaLink B625,device,14193.34,51,0.269,183,113,True,
XRX-SKU-03086,Transfer Belt 001R00613,service,17613.25,23,0.801,88,190,True,
XRX-SKU-03087,Toner 006R04399,service,16244.37,54,0.632,277,125,True,
XRX-SKU-03088,Transfer Belt 001R00613,device,9777.15,3,0.215,840,74,True,
XRX-SKU-03089,Xerox C410,spare_part,12798.14,10,0.012,230,240,True,
XRX-SKU-03090,Toner 006R04399,service,12157.57,26,0.63,231,88,True,
XRX-SKU-03091,Xerox VersaLink B625,toner,2147.68,59,0.255,447,50,True,
XRX-SKU-03092,Toner 006R04399,software,4469.18,38,0.191,808,71,False,
XRX-SKU-03093,Xerox AltaLink C8155,spare_part,7133.91,22,0.405,211,143,True,
XRX-SKU-03094,Xerox C410,service,13552.18,52,0.557,875,43,True,
XRX-SKU-03095,Transfer Belt 001R00613,toner,13281.31,20,0.187,598,72,True,
XRX-SKU-03096,Xerox B315,software,3111.4,35,0.658,568,71,True,
XRX-SKU-03097,Xerox C410,software,3643.66,8,0.367,326,114,True,
XRX-SKU-03098,Xerox PrimeLink C9070,spare_part,14952.3,27,0.186,230,251,False,
XRX-SKU-03099,Transfer Belt 001R00613,spare_part,12028.02,10,0.444,738,244,True,
XRX-SKU-03100,Xerox PrimeLink C9070,service,196.72,10,0.16,703,116,True,
XRX-SKU-03101,Fuser 115R00138,device,18647.75,59,0.065,471,236,True,
XRX-SKU-03102,Fuser 115R00138,spare_part,17208.95,44,0.579,215,232,False,
XRX-SKU-03103,Xerox B315,toner,11695.32,19,0.977,90,114,True,
XRX-SKU-03104,Xerox B315,service,1259.18,22,0.802,837,63,True,
XRX-SKU-03105,Xerox AltaLink C8155,software,13526.66,5,0.007,882,61,True,
XRX-SKU-03106,Xerox VersaLink B625,service,8803.72,12,0.642,109,35,True,
XRX-SKU-03107,Toner 006R04399,software,9329.51,28,0.128,464,38,True,
XRX-SKU-03108,Xerox C410,software,1727.36,23,0.989,793,184,True,
XRX-SKU-03109,Xerox B315,toner,2780.55,34,0.163,367,25,True,
XRX-SKU-03110,Transfer Belt 001R00613,software,11117.69,17,0.413,863,56,True,
XRX-SKU-03111,Toner 006R04399,spare_part,3000.26,23,0.933,858,33,True,
XRX-SKU-03112,Xerox VersaLink B625,software,4429.7,38,0.165,635,85,True,
XRX-SKU-03113,Xerox AltaLink C8155,service,2268.89,8,0.93,242,93,True,
XRX-SKU-03114,Fuser 115R00138,software,2390.74,29,0.455,625,62,True,
XRX-SKU-03115,Xerox PrimeLink C9070,service,15927.8,4,0.674,248,232,True,
XRX-SKU-03116,Xerox PrimeLink C9070,service,5502.08,34,0.786,740,44,False,
XRX-SKU-03117,Transfer Belt 001R00613,spare_part,7647.68,32,0.962,596,161,True,
XRX-SKU-03118,Toner 006R04399,toner,11041.98,32,0.201,610,195,True,
XRX-SKU-03119,Xerox VersaLink B625,toner,12799.08,13,0.869,867,33,True,
XRX-SKU-03120,Fuser 115R00138,software,11810.88,52,0.167,863,166,True,
XRX-SKU-03121,Xerox AltaLink C8155,spare_part,9245.8,45,0.479,602,212,True,
XRX-SKU-03122,Xerox VersaLink B625,spare_part,12618.66,19,0.56,835,38,True,
XRX-SKU-03123,Toner 006R04399,spare_part,1330.58,11,0.639,856,43,True,
XRX-SKU-03124,Xerox PrimeLink C9070,spare_part,1575.27,31,0.032,329,254,False,
XRX-SKU-03125,Xerox AltaLink C8155,toner,5724.87,57,0.616,864,54,True,
XRX-SKU-03126,Xerox B315,device,16771.56,39,0.935,882,140,True,
XRX-SKU-03127,Xerox VersaLink B625,software,13967.27,41,0.764,201,156,True,
XRX-SKU-03128,Toner 006R04399,spare_part,12182.11,29,0.294,394,114,True,
XRX-SKU-03129,Transfer Belt 001R00613,device,15394.43,36,0.367,701,156,True,
XRX-SKU-03130,Xerox C410,spare_part,18422.42,38,0.482,711,259,True,
XRX-SKU-03131,Xerox AltaLink C8155,spare_part,18077.13,3,0.738,341,168,True,
XRX-SKU-03132,Xerox VersaLink B625,device,15228.26,50,0.241,890,166,True,
XRX-SKU-03133,Xerox PrimeLink C9070,toner,3864.87,17,0.546,221,67,True,
XRX-SKU-03134,Xerox PrimeLink C9070,device,280.42,52,0.813,585,10,True,
XRX-SKU-03135,Xerox VersaLink B625,device,3329.41,15,0.979,700,95,True,
XRX-SKU-03136,Toner 006R04399,service,1771.19,16,0.932,286,68,True,
XRX-SKU-03137,Fuser 115R00138,service,3528.66,3,0.577,573,84,True,
XRX-SKU-03138,Xerox PrimeLink C9070,device,2703.05,40,0.085,546,231,True,
XRX-SKU-03139,Xerox C410,device,2478.75,23,0.475,619,252,True,
XRX-SKU-03140,Xerox PrimeLink C9070,toner,2738.62,22,0.047,664,33,True,
XRX-SKU-03141,Xerox B315,spare_part,16253.87,56,0.047,449,223,True,
XRX-SKU-03142,Transfer Belt 001R00613,service,17015.78,55,0.308,306,217,True,
XRX-SKU-03143,Xerox AltaLink C8155,device,2830.72,39,0.932,504,230,True,
XRX-SKU-03144,Transfer Belt 001R00613,software,6448.19,59,0.158,514,70,True,
XRX-SKU-03145,Xerox C410,device,34.19,24,0.885,538,38,True,
XRX-SKU-03146,Toner 006R04399,device,10098.3,6,0.691,260,138,True,
XRX-SKU-03147,Xerox VersaLink B625,toner,11040.77,29,0.884,659,22,True,
XRX-SKU-03148,Xerox B315,software,14448.18,44,0.486,522,255,True,
XRX-SKU-03149,Fuser 115R00138,spare_part,9635.49,20,0.539,268,160,True,
XRX-SKU-03150,Xerox PrimeLink C9070,device,8455.5,38,0.542,304,61,True,
XRX-SKU-03151,Xerox C410,service,17484.22,24,0.242,715,131,True,
XRX-SKU-03152,Xerox AltaLink C8155,spare_part,11513.7,19,0.044,640,125,True,
XRX-SKU-03153,Toner 006R04399,service,18240.88,45,0.841,427,198,True,
XRX-SKU-03154,Xerox B315,toner,10693.7,25,0.488,121,127,True,
XRX-SKU-03155,Xerox C410,service,11413.19,36,0.032,859,123,True,
XRX-SKU-03156,Xerox B315,service,6765.58,50,0.863,474,234,False,
XRX-SKU-03157,Xerox C410,toner,13060.5,55,0.092,201,17,True,
XRX-SKU-03158,Xerox AltaLink C8155,device,3759.21,19,0.275,196,233,True,
XRX-SKU-03159,Toner 006R04399,spare_part,11797.83,25,0.166,94,68,True,
XRX-SKU-03160,Toner 006R04399,service,4941.0,32,0.059,135,168,True,
XRX-SKU-03161,Xerox B315,toner,16089.29,37,0.072,454,34,True,
XRX-SKU-03162,Xerox B315,device,15674.93,3,0.262,454,75,True,
XRX-SKU-03163,Xerox C410,service,7605.18,49,0.491,461,151,True,
XRX-SKU-03164,Fuser 115R00138,software,5155.12,39,0.503,109,72,True,
XRX-SKU-03165,Toner 006R04399,software,7161.16,27,0.216,561,224,True,
XRX-SKU-03166,Toner 006R04399,device,11998.08,56,0.891,218,125,True,
XRX-SKU-03167,Xerox VersaLink B625,spare_part,11249.9,56,0.033,879,64,True,
XRX-SKU-03168,Xerox VersaLink B625,toner,4768.67,30,0.666,498,138,True,
XRX-SKU-03169,Xerox AltaLink C8155,software,3038.08,1,0.478,349,74,True,
XRX-SKU-03170,Xerox AltaLink C8155,device,17773.9,45,0.096,662,127,True,
XRX-SKU-03171,Xerox PrimeLink C9070,service,860.61,8,0.789,455,104,True,
XRX-SKU-03172,Fuser 115R00138,toner,8976.17,46,0.249,385,248,True,
XRX-SKU-03173,Xerox B315,toner,6352.98,55,0.354,140,194,True,
XRX-SKU-03174,Xerox PrimeLink C9070,toner,8895.14,59,0.008,384,13,True,
XRX-SKU-03175,Fuser 115R00138,service,892.9,10,0.645,37,193,True,
XRX-SKU-03176,Fuser 115R00138,device,15041.38,25,0.32,471,58,True,
XRX-SKU-03177,Toner 006R04399,spare_part,11282.12,13,0.257,776,138,True,
XRX-SKU-03178,Transfer Belt 001R00613,toner,4529.26,13,0.096,546,188,True,
XRX-SKU-03179,Fuser 115R00138,service,5183.58,19,0.331,110,79,True,
XRX-SKU-03180,Toner 006R04399,software,3507.59,34,0.858,675,25,False,
XRX-SKU-03181,Toner 006R04399,toner,15484.33,24,0.753,811,94,True,
XRX-SKU-03182,Xerox VersaLink B625,software,6089.18,44,0.085,511,79,True,
XRX-SKU-03183,Xerox C410,toner,18558.06,56,0.54,122,214,True,
XRX-SKU-03184,Fuser 115R00138,device,17696.93,38,0.902,301,63,True,
XRX-SKU-03185,Xerox PrimeLink C9070,spare_part,16341.82,59,0.843,245,177,True,
XRX-SKU-03186,Xerox PrimeLink C9070,software,5607.56,9,0.478,395,20,True,
XRX-SKU-03187,Xerox VersaLink B625,spare_part,13960.42,20,0.056,570,200,True,
XRX-SKU-03188,Xerox VersaLink B625,spare_part,3759.39,59,0.857,103,95,True,
XRX-SKU-03189,Xerox AltaLink C8155,device,772.49,55,0.056,708,163,True,
XRX-SKU-03190,Xerox C410,device,8481.46,34,0.465,750,109,True,
XRX-SKU-03191,Xerox PrimeLink C9070,spare_part,4895.74,19,0.954,796,105,True,
XRX-SKU-03192,Toner 006R04399,spare_part,118.58,35,0.996,657,47,True,
XRX-SKU-03193,Xerox PrimeLink C9070,toner,9936.24,48,0.93,576,26,True,
XRX-SKU-03194,Xerox C410,spare_part,1215.85,4,0.29,390,140,True,
XRX-SKU-03195,Xerox B315,software,4882.07,1,0.946,802,117,True,
XRX-SKU-03196,Xerox PrimeLink C9070,device,11109.73,55,0.334,147,152,True,
XRX-SKU-03197,Toner 006R04399,device,9957.75,31,0.925,512,246,True,
XRX-SKU-03198,Xerox VersaLink B625,device,17267.25,49,0.656,388,251,True,
XRX-SKU-03199,Xerox B315,device,9360.92,34,0.336,362,12,True,
XRX-SKU-03200,Xerox PrimeLink C9070,device,5100.78,5,0.881,317,220,True,
XRX-SKU-03201,Xerox C410,toner,5960.66,48,0.777,538,158,True,
XRX-SKU-03202,Xerox VersaLink B625,spare_part,1574.44,4,0.066,183,58,True,
XRX-SKU-03203,Xerox PrimeLink C9070,service,17213.8,38,0.028,162,102,True,
XRX-SKU-03204,Toner 006R04399,toner,9594.4,33,0.569,832,11,True,
XRX-SKU-03205,Xerox AltaLink C8155,device,16494.42,42,0.015,287,163,True,
XRX-SKU-03206,Xerox B315,spare_part,17527.64,45,0.834,693,98,True,
XRX-SKU-03207,Xerox B315,spare_part,7618.79,58,0.462,28,17,True,
XRX-SKU-03208,Toner 006R04399,spare_part,16483.39,40,0.343,731,198,True,
XRX-SKU-03209,Xerox VersaLink B625,software,14363.73,59,0.725,566,43,True,
XRX-SKU-03210,Toner 006R04399,software,4279.7,20,0.072,594,178,True,
XRX-SKU-03211,Transfer Belt 001R00613,spare_part,12006.33,8,0.64,392,154,True,
XRX-SKU-03212,Xerox AltaLink C8155,software,7506.53,9,0.889,894,86,True,
XRX-SKU-03213,Xerox PrimeLink C9070,service,2598.82,55,0.061,388,233,True,
XRX-SKU-03214,Xerox PrimeLink C9070,service,16162.83,17,0.851,824,11,True,
XRX-SKU-03215,Transfer Belt 001R00613,toner,7389.3,21,0.906,455,68,True,
XRX-SKU-03216,Xerox VersaLink B625,software,7658.57,54,0.037,595,56,True,
XRX-SKU-03217,Xerox VersaLink B625,service,9078.07,32,0.667,819,62,True,
XRX-SKU-03218,Xerox C410,toner,13414.18,42,0.355,826,69,True,
XRX-SKU-03219,Fuser 115R00138,toner,3467.32,54,0.611,316,230,True,
XRX-SKU-03220,Xerox B315,software,13132.63,33,0.314,365,71,True,
XRX-SKU-03221,Xerox B315,device,10499.29,59,0.17,504,126,True,
XRX-SKU-03222,Fuser 115R00138,device,3669.97,32,0.603,352,52,True,
XRX-SKU-03223,Fuser 115R00138,service,3816.03,1,0.467,801,53,True,
XRX-SKU-03224,Xerox VersaLink B625,software,4241.59,33,0.868,756,239,True,
XRX-SKU-03225,Toner 006R04399,device,4111.94,36,0.19,391,134,True,
XRX-SKU-03226,Xerox AltaLink C8155,service,4369.86,18,0.757,386,61,True,
